student_id,sleep_hours,sleep_quality
11882,8.2,average
11883,5.1,poor
11884,4.8,poor
11885,9,poor
11886,8.8,poor
11887,9.6,good
11888,5.3,poor
11889,7.2,average
11890,6.3,poor
11891,9.1,average
11892,7.2,average
11893,5,good
11894,5.8,good
11895,7.6,poor
11896,7.3,poor
11897,8.5,average
11898,9.9,poor
11899,6.5,good
11900,6.9,good
11901,7.3,poor
11902,8.2,average
11903,5.6,average
11904,7.5,poor
11905,5.5,average
11906,6.6,average
11907,7,average
11908,6.8,good
11909,7.4,average
11910,5.9,good
11911,9.9,poor
11912,7.8,poor
11913,5.1,average
11914,8.6,average
11915,6.3,average
11916,5.9,average
11917,8.8,average
11918,7.2,average
11919,4.3,poor
11920,7.9,poor
11921,5,good
11922,8,good
11923,7.3,average
11924,5.9,good
11925,9.3,average
11926,5.4,average
11927,5.7,average
11928,5.6,poor
11929,7.1,average
11930,6.2,good
11931,6.1,average
11932,8.4,good
11933,9.9,average
11934,6.8,poor
11935,7.9,average
11936,8.4,average
11937,8.1,good
11938,8.7,average
11939,8.3,average
11940,9.8,average
11941,9.5,good
11942,7.7,average
11943,6.3,average
11944,9.9,poor
11945,6.2,good
11946,5.8,average
11947,4.2,good
11948,9.8,average
11949,9.2,poor
11950,5.4,average
11951,6.3,poor
11952,5.4,average
11953,9.9,good
11954,4.2,poor
11955,4.1,good
11956,8.2,good
11957,5.2,good
11958,4.1,average
11959,7.7,good
11960,6.8,average
11961,6.2,good
11962,4.1,average
11963,4.5,poor
11964,9.1,good
11965,9.6,poor
11966,6,good
11967,9,average
11968,9.2,good
11969,8.8,average
11970,9.5,average
11971,9.9,average
11972,5.7,average
11973,4.1,poor
11974,6.4,average
11975,8.3,poor
11976,6.1,average
11977,7.1,poor
11978,6.1,poor
11979,6.4,good
11980,6.8,average
11981,9.2,poor
11982,8.9,good
11983,9.7,average
11984,5.5,average
11985,6.8,good
11986,8.1,average
11987,7.1,good
11988,6.5,good
11989,4.9,average
11990,7.4,average
11991,9.7,average
11992,8.5,average
11993,6.9,good
11994,7.6,poor
11995,4.9,good
11996,8.1,good
11997,7.7,poor
11998,5.8,poor
11999,9.9,poor
12000,5.4,good
12001,6.2,good
12002,6.9,poor
12003,9.6,good
12004,6.1,good
12005,7.4,poor
12006,5.8,good
12007,4.6,poor
12008,6.2,average
12009,8.9,poor
12010,6.3,poor
12011,7.5,poor
12012,8.3,good
12013,7.2,good
12014,5.8,average
12015,9.9,average
12016,5.6,poor
12017,5,good
12018,8.7,poor
12019,4.1,good
12020,6.9,average
12021,6.2,average
12022,5.6,good
12023,6.7,average
12024,7,poor
12025,6.5,good
12026,9.5,average
12027,9.9,good
12028,4.4,good
12029,9.2,poor
12030,7.3,good
12031,6.7,good
12032,8.5,poor
12033,8.4,poor
12034,8.9,average
12035,4.6,poor
12036,4.3,poor
12037,8.1,poor
12038,7.9,poor
12039,9.1,good
12040,9,good
12041,6.9,poor
12042,6.2,poor
12043,6.9,good
12044,5.4,average
12045,5,average
12046,8.8,good
12047,5.2,average
12048,5.2,poor
12049,4.7,average
12050,5.6,poor
12051,4.2,poor
12052,4.7,poor
12053,7.1,good
12054,9.2,average
12055,9.8,average
12056,5.8,poor
12057,6.4,poor
12058,5.3,average
12059,6.9,good
12060,7.9,good
12061,9,average
12062,5.7,average
12063,9.2,average
12064,7.9,poor
12065,9.4,poor
12066,5.4,poor
12067,6,poor
12068,4.1,average
12069,6.9,poor
12070,6.3,poor
12071,9.7,good
12072,8.7,good
12073,9.6,average
12074,8.6,poor
12075,6,good
12076,7.5,poor
12077,8.1,average
12078,8.5,good
12079,8.2,poor
12080,4.9,good
12081,6.3,poor
12082,4.2,poor
12083,5.8,good
12084,8.6,average
12085,6.2,average
12086,4.3,average
12087,9.9,good
12088,5.1,average
12089,6,good
12090,4.4,good
12091,9.3,good
12092,5.9,average
12093,5.5,average
12094,8.8,average
12095,7.4,good
12096,9.6,good
12097,8.5,good
12098,5.4,average
12099,5.5,good
12100,6.9,good
12101,7.3,good
12102,6.8,poor
12103,7.2,good
12104,9.9,good
12105,6.5,good
12106,6.4,poor
12107,8.7,good
12108,9.3,poor
12109,5.8,good
12110,9.3,good
12111,9.1,poor
12112,5.7,average
12113,5.5,good
12114,8.2,average
12115,8.4,good
12116,8.4,average
12117,4.2,good
12118,8.1,good
12119,9.7,poor
12120,6.1,poor
12121,4.9,average
12122,7.7,poor
12123,5,good
12124,5.3,average
12125,4.3,poor
12126,5.6,poor
12127,7.8,good
12128,5.4,good
12129,7.3,average
12130,8.6,good
12131,6.8,average
12132,9.2,good
12133,5.3,average
12134,9.9,good
12135,5.3,good
12136,7.9,poor
12137,7.2,poor
12138,5.7,average
12139,5.2,poor
12140,4.5,poor
12141,8.8,good
12142,5,poor
12143,7.8,good
12144,5.1,good
12145,7.3,good
12146,4.6,good
12147,6.2,average
12148,7.9,good
12149,8.9,average
12150,9.6,poor
12151,9.2,good
12152,5.4,good
12153,5.2,average
12154,5.6,good
12155,9.8,average
12156,9.9,poor
12157,9.9,poor
12158,8.2,good
12159,6.5,poor
12160,9,poor
12161,9.2,average
12162,5.8,average
12163,5.7,average
12164,9.9,poor
12165,7.6,average
12166,9.9,good
12167,7.8,poor
12168,9.9,average
12169,7.1,poor
12170,8.9,average
12171,7,good
12172,9.5,good
12173,6.1,poor
12174,7.2,good
12175,5.1,average
12176,8.8,average
12177,5.9,good
12178,4.1,poor
12179,5.3,poor
12180,9.4,good
12181,6.6,average
12182,4.8,good
12183,7.7,poor
12184,9.6,average
12185,8.4,good
12186,7.8,good
12187,7.7,good
12188,7,average
12189,6.5,average
12190,5.7,poor
12191,7.3,poor
12192,4.5,average
12193,4.1,good
12194,7.6,good
12195,6,poor
12196,8.8,poor
12197,8.6,good
12198,9.2,good
12199,6.9,poor
12200,9.1,good
12201,8,good
12202,9.5,poor
12203,6.8,average
12204,8,average
12205,5.5,average
12206,8.8,good
12207,8.4,average
12208,7.9,good
12209,4.9,poor
12210,6.8,good
12211,9.9,average
12212,9.9,poor
12213,9.7,poor
12214,9.7,poor
12215,8.1,good
12216,7.9,average
12217,9.3,average
12218,6.7,poor
12219,5.9,poor
12220,9.2,average
12221,4.6,good
12222,6.4,average
12223,9.2,poor
12224,8.8,average
12225,6.4,average
12226,6.5,poor
12227,6.3,average
12228,8.6,poor
12229,5.8,good
12230,7,good
12231,5.6,poor
12232,8.9,good
12233,9.8,poor
12234,4.5,average
12235,6.7,average
12236,7.8,good
12237,6,poor
12238,5.4,poor
12239,4.4,good
12240,6.9,poor
12241,6,average
12242,4.2,good
12243,7.3,poor
12244,7.9,good
12245,9.7,poor
12246,6.7,average
12247,6.2,average
12248,5,good
12249,8.4,average
12250,4.1,good
12251,9.6,poor
12252,5.4,average
12253,4.8,average
12254,7.4,poor
12255,7.7,good
12256,7.7,average
12257,5.4,average
12258,8.9,average
12259,4.4,average
12260,9.9,poor
12261,6.9,average
12262,5.4,poor
12263,7.6,good
12264,6.4,average
12265,4.6,poor
12266,5.4,poor
12267,8.2,average
12268,8.8,average
12269,6.8,average
12270,7.2,good
12271,6.7,poor
12272,5,average
12273,6.6,good
12274,6.6,average
12275,8.5,poor
12276,4.4,good
12277,5.5,average
12278,7.4,average
12279,5.3,good
12280,6.7,average
12281,7,good
12282,5,poor
12283,5.9,average
12284,7.5,good
12285,8.6,poor
12286,6.8,good
12287,4.1,poor
12288,8,good
12289,6.2,good
12290,6.7,average
12291,9.5,poor
12292,6.5,poor
12293,9.5,good
12294,5.6,good
12295,8.2,good
12296,6.6,average
12297,9.6,average
12298,8.4,average
12299,5.5,good
12300,6.7,poor
12301,9.5,average
12302,8,good
12303,9.2,poor
12304,5.9,good
12305,8.6,average
12306,4.8,good
12307,9.1,average
12308,7.3,good
12309,4.3,average
12310,5.6,poor
12311,7,good
12312,7.1,poor
12313,8.5,good
12314,7.3,average
12315,8.7,good
12316,8.9,average
12317,7.6,poor
12318,5.3,average
12319,7.9,good
12320,6.6,average
12321,4.5,good
12322,6.9,average
12323,8.9,poor
12324,6.6,average
12325,6.2,average
12326,5.2,good
12327,7.3,poor
12328,5.5,good
12329,7.7,good
12330,4.1,poor
12331,6.2,good
12332,8.6,average
12333,4.2,good
12334,4.6,average
12335,9.8,poor
12336,4.1,average
12337,8.6,average
12338,6.2,poor
12339,5.7,good
12340,8.3,poor
12341,9.1,poor
12342,6.6,poor
12343,4.1,poor
12344,9.3,average
12345,9.4,poor
12346,7.6,poor
12347,5.4,average
12348,9.8,average
12349,6.6,average
12350,9.5,poor
12351,5.5,poor
12352,9.5,average
12353,8.5,good
12354,6.7,poor
12355,4.3,good
12356,6.3,good
12357,9.2,average
12358,8,average
12359,5.8,average
12360,7.6,poor
12361,9.6,good
12362,6.4,poor
12363,5.4,average
12364,9.1,poor
12365,7.2,poor
12366,7.4,average
12367,9.6,good
12368,6.4,good
12369,8.4,poor
12370,9.2,average
12371,7.6,good
12372,7.6,average
12373,7,good
12374,4.5,good
12375,5.7,poor
12376,6.3,average
12377,5.5,good
12378,5.6,poor
12379,9.2,good
12380,7.5,average
12381,9.7,average
12382,6.7,poor
12383,7.8,good
12384,7.4,average
12385,9.6,average
12386,4.7,average
12387,5.9,good
12388,8.5,poor
12389,8.6,poor
12390,4.7,average
12391,7.3,poor
12392,5.5,average
12393,9.1,poor
12394,8.6,average
12395,7.3,average
12396,7.8,average
12397,9.6,poor
12398,4.1,good
12399,7.8,poor
12400,4.4,poor
12401,9.7,average
12402,6.2,good
12403,5.6,average
12404,4.1,average
12405,4.1,average
12406,9.8,good
12407,8.7,poor
12408,9.6,good
12409,6.3,average
12410,5.8,good
12411,8.4,poor
12412,8.1,average
12413,9.7,good
12414,5.3,average
12415,7.4,average
12416,7.5,average
12417,8.3,average
12418,9.8,good
12419,9.5,average
12420,8.5,average
12421,6.3,good
12422,6.3,good
12423,8.1,average
12424,6.2,poor
12425,8.5,poor
12426,9.6,good
12427,7.7,good
12428,7.9,good
12429,8.1,good
12430,7.7,average
12431,7.1,poor
12432,8.8,good
12433,4.5,good
12434,8.3,poor
12435,5.1,poor
12436,8.8,average
12437,7.7,poor
12438,6.5,poor
12439,6.5,poor
12440,5.3,poor
12441,6.1,poor
12442,4.9,good
12443,6,poor
12444,6.8,average
12445,5.3,average
12446,4.1,average
12447,8.9,poor
12448,8.8,average
12449,9.4,average
12450,5,good
12451,4.8,good
12452,5.3,average
12453,4.4,poor
12454,7.9,good
12455,8,poor
12456,5.6,average
12457,8.3,average
12458,5.7,good
12459,8.6,good
12460,5.8,good
12461,6.6,good
12462,9.3,poor
12463,8.6,good
12464,4.9,poor
12465,6.3,average
12466,5.7,poor
12467,6.6,average
12468,5.4,good
12469,4.2,good
12470,9.6,average
12471,9.7,good
12472,6.1,good
12473,7.1,good
12474,7.7,good
12475,5.3,average
12476,8.9,good
12477,5.5,poor
12478,5.9,average
12479,4.8,good
12480,4.9,good
12481,7.6,poor
12482,9.8,good
12483,4.4,poor
12484,4.8,good
12485,6.6,poor
12486,7.4,poor
12487,6.1,good
12488,4.6,poor
12489,9.3,good
12490,7.7,average
12491,9.4,poor
12492,7.7,average
12493,6.6,poor
12494,6.9,good
12495,7.5,poor
12496,4.5,poor
12497,5.6,average
12498,9.2,good
12499,9.9,good
12500,7.3,good
12501,7.9,poor
12502,8.6,good
12503,9.6,average
12504,4.1,average
12505,8.2,average
12506,7.3,good
12507,5,good
12508,9.5,good
12509,8.1,good
12510,6.3,poor
12511,4.2,poor
12512,7.2,average
12513,9.1,good
12514,9.1,poor
12515,9.8,poor
12516,5.2,good
12517,8.9,poor
12518,8.7,poor
12519,8.7,poor
12520,6.3,poor
12521,7.3,average
12522,8.4,good
12523,4.4,good
12524,7.6,poor
12525,8.1,good
12526,7,poor
12527,9.4,poor
12528,9,average
12529,9.4,average
12530,8.8,poor
12531,8.1,poor
12532,9.8,poor
12533,5.9,good
12534,9.8,poor
12535,5.6,average
12536,5.2,average
12537,9.2,good
12538,9.2,good
12539,5.5,average
12540,6.2,poor
12541,4.9,good
12542,5.2,poor
12543,6.2,good
12544,5,good
12545,4.9,average
12546,6,good
12547,8.8,good
12548,9.3,poor
12549,5.7,poor
12550,9.6,average
12551,4.1,average
12552,5.8,good
12553,7.5,good
12554,9.4,poor
12555,9.3,average
12556,8.7,good
12557,6.5,average
12558,9.4,good
12559,4.1,average
12560,4.2,good
12561,8.1,poor
12562,5.2,poor
12563,9.9,poor
12564,7.2,average
12565,4.9,poor
12566,9.7,poor
12567,5.9,good
12568,5.7,good
12569,4.8,poor
12570,9.4,average
12571,8.6,poor
12572,8.7,average
12573,6.4,poor
12574,7.8,poor
12575,8.2,average
12576,9.9,good
12577,7.3,good
12578,5.6,poor
12579,4.7,good
12580,5.5,good
12581,4.2,poor
12582,4.9,good
12583,7.1,poor
12584,4.1,poor
12585,4.6,poor
12586,4.3,average
12587,7.2,good
12588,4.1,good
12589,7,poor
12590,7.7,good
12591,5.3,average
12592,9.5,good
12593,9.9,good
12594,9.5,good
12595,9.4,average
12596,4.5,good
12597,6,average
12598,5.6,good
12599,5.2,average
12600,7.5,poor
12601,9,average
12602,9.2,poor
12603,5.3,good
12604,6.2,good
12605,8.8,good
12606,8.6,poor
12607,9.2,good
12608,4.6,poor
12609,4.7,average
12610,8.6,average
12611,8.4,average
12612,9,average
12613,9.7,good
12614,9.9,average
12615,7,good
12616,8.9,good
12617,6.3,average
12618,9.1,good
12619,8.4,average
12620,7.3,average
12621,6.1,average
12622,9,average
12623,8.5,good
12624,7.6,good
12625,7.5,poor
12626,5,average
12627,7.3,good
12628,5.1,poor
12629,5.1,good
12630,6.5,poor
12631,9.5,average
12632,7.3,average
12633,7.8,poor
12634,7.1,good
12635,5.8,poor
12636,5.1,average
12637,9.7,poor
12638,6.5,poor
12639,7.1,average
12640,5.9,average
12641,7.1,good
12642,9.6,average
12643,8.3,good
12644,8.5,poor
12645,9.2,poor
12646,9.5,average
12647,8.6,good
12648,8.3,good
12649,9.8,good
12650,5.5,average
12651,7.9,good
12652,5.8,poor
12653,5.4,average
12654,4.9,good
12655,7.2,poor
12656,8.1,good
12657,6.2,average
12658,5.5,poor
12659,7.2,poor
12660,6,good
12661,5.2,poor
12662,4.9,average
12663,6.9,good
12664,6.5,poor
12665,5.6,average
12666,5.9,average
12667,6.7,good
12668,5.4,poor
12669,6.6,average
12670,5.3,good
12671,7.7,poor
12672,9.3,good
12673,7.1,good
12674,9.3,good
12675,9.5,average
12676,6.9,average
12677,4.9,average
12678,6.2,good
12679,5.1,average
12680,4.2,poor
12681,4.7,good
12682,8.1,average
12683,8.8,poor
12684,7.8,poor
12685,6.1,average
12686,5.2,good
12687,6.4,average
12688,5.7,poor
12689,9.4,good
12690,9,average
12691,4.6,average
12692,7.8,average
12693,6.7,average
12694,7.7,poor
12695,6.9,good
12696,5.2,average
12697,6.4,good
12698,9.8,average
12699,8.3,good
12700,4.3,poor
12701,7.5,average
12702,5.2,good
12703,8.2,good
12704,5.8,poor
12705,9.4,good
12706,5,poor
12707,8.8,poor
12708,4.5,poor
12709,6.6,good
12710,7.8,good
12711,6.9,average
12712,5.8,average
12713,5.5,average
12714,9.9,good
12715,6.3,good
12716,7.3,good
12717,9.7,good
12718,5,poor
12719,7.2,poor
12720,9,poor
12721,7.7,average
12722,6,average
12723,9.1,average
12724,8.6,poor
12725,5.9,good
12726,4.6,average
12727,7.8,poor
12728,9.7,poor
12729,9.9,average
12730,9.1,average
12731,6.6,poor
12732,7.5,poor
12733,7.8,poor
12734,4.6,good
12735,7,poor
12736,4.9,poor
12737,9.3,poor
12738,8.3,poor
12739,4.5,good
12740,4.9,poor
12741,8,poor
12742,9.2,average
12743,7.4,poor
12744,9.2,poor
12745,6,average
12746,5.3,average
12747,9.7,average
12748,4.8,average
12749,5.8,average
12750,6.3,good
12751,7.1,average
12752,5.8,good
12753,5.5,poor
12754,5.5,good
12755,6.7,good
12756,9.6,good
12757,9.8,good
12758,7.2,poor
12759,4.9,average
12760,8.7,poor
12761,6,poor
12762,4.8,good
12763,9.1,average
12764,4.2,average
12765,4.3,poor
12766,6.2,good
12767,5.3,poor
12768,8.2,good
12769,9.9,poor
12770,6.8,average
12771,9.5,average
12772,8.1,good
12773,4.9,average
12774,9.3,average
12775,8.8,poor
12776,5.8,average
12777,7.2,good
12778,5.1,good
12779,4.6,poor
12780,5.7,good
12781,8.4,poor
12782,4.2,poor
12783,6.8,good
12784,7.4,poor
12785,7,poor
12786,8.4,good
12787,5.2,good
12788,9.9,average
12789,7,average
12790,8.6,average
12791,9.5,average
12792,5.5,average
12793,9.9,good
12794,7.9,good
12795,5.6,good
12796,7.1,average
12797,5.8,poor
12798,8.5,average
12799,8.8,good
12800,6.3,good
12801,8.1,poor
12802,5.3,poor
12803,5.9,average
12804,7.9,good
12805,5.5,average
12806,8,poor
12807,4.9,poor
12808,8,poor
12809,5.7,average
12810,6.7,average
12811,7.4,good
12812,4.6,good
12813,7.6,poor
12814,9,average
12815,9.7,poor
12816,8.1,poor
12817,8.4,poor
12818,9.6,average
12819,9.6,good
12820,7.7,average
12821,4.7,poor
12822,7.5,average
12823,6.1,average
12824,9.8,average
12825,8.4,poor
12826,7.7,average
12827,5.6,poor
12828,6,good
12829,5.7,poor
12830,7,average
12831,6.7,good
12832,7.2,good
12833,4.8,good
12834,6.7,poor
12835,9.2,good
12836,4.7,average
12837,4.1,average
12838,7.6,poor
12839,5.5,poor
12840,7.2,average
12841,4.8,poor
12842,9.8,poor
12843,8,average
12844,6,good
12845,9.3,average
12846,8.5,poor
12847,5,average
12848,9.7,poor
12849,4.4,good
12850,9.8,poor
12851,5.2,average
12852,4.5,poor
12853,7.4,poor
12854,6.6,poor
12855,6.4,poor
12856,9.4,good
12857,4.1,average
12858,5.7,average
12859,5.5,average
12860,5.1,average
12861,5,good
12862,5.6,average
12863,4.9,poor
12864,5.3,poor
12865,7.4,average
12866,5,good
12867,9.7,poor
12868,5.8,good
12869,7.3,good
12870,8.8,poor
12871,8.5,average
12872,4.2,good
12873,6.5,poor
12874,8.7,good
12875,9.6,good
12876,8.2,average
12877,6.3,good
12878,7.4,poor
12879,8.6,average
12880,6.6,poor
12881,9.4,poor
12882,5.9,average
12883,9.7,average
12884,8.2,average
12885,9.3,poor
12886,9.8,good
12887,4.1,good
12888,8.9,good
12889,6.3,good
12890,5.1,average
12891,6.9,good
12892,7.9,good
12893,4.9,average
12894,9.7,good
12895,9.3,good
12896,9.8,average
12897,5.7,poor
12898,6.9,average
12899,9.2,poor
12900,7.5,average
12901,9,good
12902,4.1,poor
12903,7.1,average
12904,9.4,poor
12905,8.6,good
12906,4.5,average
12907,8.8,poor
12908,5.8,good
12909,7.8,average
12910,6.2,good
12911,9.2,good
12912,9.1,poor
12913,9.6,good
12914,7.2,poor
12915,7.4,poor
12916,4.7,good
12917,7.9,poor
12918,9.8,poor
12919,9.1,average
12920,6.3,average
12921,5.5,average
12922,6.1,poor
12923,9,poor
12924,7.3,average
12925,5.4,good
12926,7.6,poor
12927,6,average
12928,7.6,good
12929,6.1,average
12930,8.5,average
12931,7,poor
12932,7.2,poor
12933,4.2,average
12934,9.6,good
12935,4.3,poor
12936,4.8,average
12937,4.6,poor
12938,5.2,good
12939,6.6,good
12940,4.3,poor
12941,5.9,poor
12942,8.6,average
12943,8.1,good
12944,4.3,poor
12945,8.9,average
12946,6.3,poor
12947,8.9,good
12948,6.5,poor
12949,9.5,average
12950,9.2,poor
12951,5.9,poor
12952,7.6,average
12953,6.7,poor
12954,6.7,good
12955,6.6,poor
12956,7.9,good
12957,6.5,average
12958,7.9,average
12959,5.8,good
12960,9.4,average
12961,9.5,poor
12962,8.1,good
12963,7.5,poor
12964,7.8,average
12965,6.3,average
12966,6.5,good
12967,7.1,good
12968,5.8,average
12969,5.7,average
12970,7.2,poor
12971,8,average
12972,6.9,average
12973,5.3,good
12974,6.3,good
12975,8.2,good
12976,8.7,average
12977,8.5,poor
12978,8,average
12979,5.4,poor
12980,6.4,poor
12981,7.3,poor
12982,9.8,average
12983,5.1,good
12984,7.6,poor
12985,6.4,average
12986,6.5,average
12987,8.5,good
12988,8,average
12989,7.2,average
12990,4.4,average
12991,4.5,poor
12992,7.1,good
12993,9.1,poor
12994,7,average
12995,7.4,average
12996,9.9,good
12997,5.5,poor
12998,7.2,good
12999,8.6,poor
13000,9.7,poor
13001,8.9,poor
13002,7.2,poor
13003,7.9,good
13004,8.9,good
13005,6.1,average
13006,8.8,poor
13007,7.3,poor
13008,5.9,poor
13009,6.7,average
13010,9.5,poor
13011,7.5,good
13012,9.5,average
13013,9.6,good
13014,8,average
13015,4.4,average
13016,9.5,poor
13017,8.5,average
13018,6.5,average
13019,6.7,average
13020,4.2,poor
13021,9.2,average
13022,9.6,good
13023,4.7,poor
13024,8.6,poor
13025,7.2,average
13026,4.9,poor
